,paperID,Cited
1663,201801663,11
1664,201801664,2
1665,201801665,127
1666,201801666,32
1667,201801667,48
1668,201801668,50
1669,201801669,8
1670,201801670,23
1671,201801671,114
1672,201801672,14
1673,201801673,68
1674,201801674,23
1675,201801675,3
1676,201801676,2
1677,201801677,16
1678,201801678,61
1679,201801679,4
1680,201801680,55
1681,201801681,12
1682,201801682,54
1683,201801683,2
1684,201801684,83
1685,201801685,29
1686,201801686,23
1687,201801687,11
1688,201801688,19
1689,201801689,8
1690,201801690,98
1691,201801691,4
1692,201801692,6
1693,201801693,0
1694,201801694,20
1695,201801695,51
1696,201801696,90
1697,201801697,2
1698,201801698,11
1699,201801699,2
1700,201801700,2
1701,201801701,0
1702,201801702,9
1703,201801703,36
1704,201801704,78
1705,201801705,15
1706,201801706,12
1707,201801707,12
1708,201801708,2
1709,201801709,2
1710,201801710,18
1711,201801711,6
1712,201801712,7
1713,201801713,17
1714,201801714,1
1715,201801715,242
1716,201801716,7
1717,201801717,27
1718,201801718,0
1719,201801719,5
1720,201801720,2
1721,201801721,36
1722,201801722,18
1723,201801723,28
1724,201801724,5
1725,201801725,6
1726,201801726,11
1727,201801727,0
1728,201801728,43
1729,201801729,24
1730,201801730,32
1731,201801731,58
1732,201801732,16
1733,201801733,41
1734,201801734,115
1735,201801735,23
1736,201801736,1
1737,201801737,3
1738,201801738,0
1739,201801739,29
1740,201801740,41
1741,201801741,107
1742,201801742,15
1743,201801743,64
1744,201801744,32
1745,201801745,6
1746,201801746,1
1747,201801747,0
1748,201801748,256
1749,201801749,33
1750,201801750,34
1751,201801751,11
1752,201801752,5
1753,201801753,19
1754,201801754,19
1755,201801755,20
1756,201801756,0
1757,201801757,7
1758,201801758,5
1759,201801759,0
1760,201801760,0
1761,201801761,2
1762,201801762,0
1763,201801763,1
1764,201801764,10
1765,201801765,4
1766,201801766,40
1767,201801767,16
1768,201801768,0
1769,201801769,42
1770,201801770,0
1771,201801771,21
1772,201801772,130
1773,201801773,15
1774,201801774,1
1775,201801775,5
1776,201801776,5
1777,201801777,2
1778,201801778,36
1779,201801779,3
1780,201801780,0
1781,201801781,1
1782,201801782,2
1783,201801783,0
1784,201801784,23
1785,201801785,15
1786,201801786,2
1787,201801787,19
1788,201801788,9
1789,201801789,9
1790,201801790,16
1791,201801791,118
1792,201801792,7
1793,201801793,1
1794,201801794,0
1795,201801795,2
1796,201801796,0
1797,201801797,1
1798,201801798,28
1799,201801799,4
1800,201801800,0
1801,201801801,1
1802,201801802,0
1803,201801803,5
1804,201801804,0
1805,201801805,1
1806,201801806,25
1807,201801807,9
1808,201801808,15
1809,201801809,9
1810,201801810,35
1811,201801811,20
1812,201801812,2
1813,201801813,10
1814,201801814,12
1815,201801815,57
1816,201801816,10
1817,201801817,25
1818,201801818,123
1819,201801819,17
1820,201801820,42
1821,201801821,9
1822,201801822,25
1823,201801823,31
1824,201801824,4
1825,201801825,5
1826,201801826,8
1827,201801827,26
1828,201801828,6
1829,201801829,42
1830,201801830,6
1831,201801831,5
1832,201801832,9
1833,201801833,10
1834,201801834,7
1835,201801835,26
1836,201801836,12
1837,201801837,25
1838,201801838,146
1839,201801839,21
1840,201801840,19
1841,201801841,8
1842,201801842,16
1843,201801843,23
1844,201801844,9
1845,201801845,35
1846,201801846,131
1847,201801847,21
1848,201801848,3
1849,201801849,8
1850,201801850,57
1851,201801851,25
1852,201801852,25
1853,201801853,6
1854,201801854,45
1855,201801855,17
1856,201801856,4
1857,201801857,36
1858,201801858,12
1859,201801859,35
1860,201801860,0
1861,201801861,13
1862,201801862,15
1863,201801863,19
1864,201801864,0
1865,201801865,34
1866,201801866,9
1867,201801867,189
1868,201801868,9
1869,201801869,29
1870,201801870,17
1871,201801871,124
1872,201801872,9
1873,201801873,16
1874,201801874,1
1875,201801875,0
1876,201801876,15
1877,201801877,19
1878,201801878,106
1879,201801879,33
1880,201801880,39
1881,201801881,21
1882,201801882,42
1883,201801883,5
1884,201801884,29
1885,201801885,26
1886,201801886,23
1887,201801887,6
1888,201801888,50
1889,201801889,12
1890,201801890,246
1891,201801891,32
1892,201801892,27
1893,201801893,25
1894,201801894,18
1895,201801895,14
1896,201801896,64
1897,201801897,43
1898,201801898,32
1899,201801899,23
1900,201801900,3
1901,201801901,8
1902,201801902,5
1903,201801903,167
1904,201801904,13
1905,201801905,43
1906,201801906,4
1907,201801907,7
1908,201801908,11
1909,201801909,2
1910,201801910,15
1911,201801911,22
1912,201801912,40
1913,201801913,68
1914,201801914,11
1915,201801915,13
1916,201801916,90
1917,201801917,11
1918,201801918,47
1919,201801919,15
1920,201801920,8
1921,201801921,31
1922,201801922,15
1923,201801923,6
1924,201801924,0
1925,201801925,14
1926,201801926,10
1927,201801927,3
1928,201801928,6
1929,201801929,53
1930,201801930,4
1931,201801931,2
1932,201801932,9
1933,201801933,20
1934,201801934,3
1935,201801935,45
1936,201801936,75
1937,201801937,0
1938,201801938,4
1939,201801939,10
1940,201801940,23
1941,201801941,3
1942,201801942,28
1943,201801943,39
1944,201801944,5
1945,201801945,6
1946,201801946,0
1947,201801947,262
1948,201801948,5
1949,201801949,28
1950,201801950,72
1951,201801951,3
1952,201801952,10
1953,201801953,19
1954,201801954,82
1955,201801955,10
1956,201801956,43
1957,201801957,20
1958,201801958,67
1959,201801959,19
1960,201801960,6
1961,201801961,29
1962,201801962,14
1963,201801963,3
1964,201801964,13
1965,201801965,3
1966,201801966,104
1967,201801967,30
1968,201801968,30
1969,201801969,14
1970,201801970,27
1971,201801971,3
1972,201801972,29
1973,201801973,187
1974,201801974,2
1975,201801975,39
1976,201801976,33
1977,201801977,20
1978,201801978,20
1979,201801979,18
1980,201801980,10
1981,201801981,23
1982,201801982,4
1983,201801983,140
1984,201801984,7
1985,201801985,23
1986,201801986,26
1987,201801987,40
1988,201801988,32
1989,201801989,22
1990,201801990,37
1991,201801991,12
1992,201801992,33
1993,201801993,106
1994,201801994,28
1995,201801995,32
1996,201801996,63
1997,201801997,3
1998,201801998,5
1999,201801999,136
2000,201802000,14
2001,201802001,17
2002,201802002,12
2003,201802003,43
2004,201802004,51
2005,201802005,81
2006,201802006,55
2007,201802007,60
2008,201802008,23
2009,201802009,73
2010,201802010,7
2011,201802011,1
2012,201802012,11
2013,201802013,4
2014,201802014,2
2015,201802015,12
2016,201802016,82
2017,201802017,26
2018,201802018,2
2019,201802019,0
2020,201802020,3
2021,201802021,18
2022,201802022,5
2023,201802023,10
2024,201802024,3
2025,201802025,113
2026,201802026,14
2027,201802027,29
2028,201802028,21
2029,201802029,37
2030,201802030,35
2031,201802031,16
2032,201802032,10
2033,201802033,54
2034,201802034,24
2035,201802035,0
2036,201802036,6
2037,201802037,17
2038,201802038,0
2039,201802039,4
2040,201802040,2
2041,201802041,6
2042,201802042,1
2043,201802043,5
2044,201802044,17
2045,201802045,2
2046,201802046,0
2047,201802047,5
2048,201802048,51
2049,201802049,50
2050,201802050,10
2051,201802051,86
2052,201802052,5
2053,201802053,9
2054,201802054,46
2055,201802055,18
2056,201802056,4
2057,201802057,26
2058,201802058,26
2059,201802059,10
2060,201802060,206
2061,201802061,30
2062,201802062,0
2063,201802063,3
2064,201802064,10
2065,201802065,586
2066,201802066,8
2067,201802067,41
2068,201802068,60
2069,201802069,18
2070,201802070,71
2071,201802071,41
2072,201802072,62
2073,201802073,9
2074,201802074,15
2075,201802075,1
2076,201802076,0
2077,201802077,3
2078,201802078,46
2079,201802079,30
2080,201802080,9
2081,201802081,0
2082,201802082,0
2083,201802083,12
2084,201802084,21
2085,201802085,2
2086,201802086,8
2087,201802087,6
2088,201802088,24
2089,201802089,17
2090,201802090,31
2091,201802091,73
2092,201802092,12
2093,201802093,5
2094,201802094,4
2095,201802095,2
2096,201802096,7
2097,201802097,0
2098,201802098,185
2099,201802099,14
2100,201802100,2
2101,201802101,8
2102,201802102,17
2103,201802103,1
2104,201802104,29
2105,201802105,0
2106,201802106,0
2107,201802107,0
2108,201802108,0
2109,201802109,0
2110,201802110,1
2111,201802111,0
2112,201802112,1
2113,201802113,2
2114,201802114,0
2115,201802115,0
2116,201802116,0
2117,201802117,0
2118,201802118,0
2119,201802119,0
2120,201802120,0
2121,201802121,0
2122,201802122,0
2123,201802123,1
2124,201802124,0
2125,201802125,0
2126,201802126,1
2127,201802127,0
2128,201802128,0
2129,201802129,0
2130,201802130,1
2131,201802131,2
2132,201802132,3
2133,201802133,0
2134,201802134,3
2135,201802135,0
2136,201802136,3
2137,201802137,1
2138,201802138,11
2139,201802139,1
2140,201802140,2
2141,201802141,5
2142,201802142,0
2143,201802143,0
2144,201802144,0
2145,201802145,0
2146,201802146,0
2147,201802147,0
2148,201802148,0
2149,201802149,0
2150,201802150,0
2151,201802151,0
2152,201802152,0
2153,201802153,0
2154,201802154,0
2155,201802155,2
2156,201802156,3
2157,201802157,1
2158,201802158,1
2159,201802159,1
2160,201802160,0
2161,201802161,2
2162,201802162,0
2163,201802163,0
2164,201802164,0
2165,201802165,0
2166,201802166,0
2167,201802167,18
2168,201802168,4
2169,201802169,1
2170,201802170,6
2171,201802171,0
2172,201802172,0
2173,201802173,1
2174,201802174,1
2175,201802175,1
2176,201802176,1
2177,201802177,1
2178,201802178,0
2179,201802179,0
2180,201802180,1
2181,201802181,0
2182,201802182,0
2183,201802183,0
2184,201802184,2
2185,201802185,4
2186,201802186,3
2187,201802187,3
2188,201802188,2
2189,201802189,7
2190,201802190,8
2191,201802191,2
2192,201802192,3
2193,201802193,27
2194,201802194,3
2195,201802195,16
2196,201802196,4
2197,201802197,34
2198,201802198,11
2199,201802199,22
2200,201802200,40
2201,201802201,37
2202,201802202,3
2203,201802203,4
2204,201802204,5
2205,201802205,2
2206,201802206,17
2207,201802207,10
2208,201802208,1
2209,201802209,3
2210,201802210,2
2211,201802211,3
2212,201802212,0
2213,201802213,2
2214,201802214,1
2215,201802215,0
2216,201802216,2
2217,201802217,3
2218,201802218,0
2219,201802219,0
2220,201802220,11
2221,201802221,7
2222,201802222,6
2223,201802223,4
2224,201802224,1
2225,201802225,3
2226,201802226,1
2227,201802227,2
2228,201802228,0
2229,201802229,1
2230,201802230,4
2231,201802231,4
2232,201802232,8
2233,201802233,1
2234,201802234,1
2235,201802235,2
2236,201802236,0
2237,201802237,1
2238,201802238,5
2239,201802239,18
2240,201802240,8
2241,201802241,1
2242,201802242,7
2243,201802243,10
2244,201802244,1
2245,201802245,8
2246,201802246,0
2247,201802247,13
2248,201802248,0
2249,201802249,0
2250,201802250,2
2251,201802251,0
2252,201802252,0
2253,201802253,0
2254,201802254,3
2255,201802255,0
2256,201802256,9
2257,201802257,4
2258,201802258,0
2259,201802259,0
2260,201802260,4
2261,201802261,8
2262,201802262,1
2263,201802263,6
2264,201802264,7
2265,201802265,2
2266,201802266,22
2267,201802267,1
2268,201802268,1
2269,201802269,1
2270,201802270,0
2271,201802271,33
2272,201802272,11
2273,201802273,77
2274,201802274,3
2275,201802275,14
2276,201802276,8
2277,201802277,20
2278,201802278,2
2279,201802279,7
2280,201802280,5
2281,201802281,0
2282,201802282,8
2283,201802283,5
2284,201802284,2
2285,201802285,0
2286,201802286,8
2287,201802287,2
2288,201802288,3
2289,201802289,9
2290,201802290,0
2291,201802291,5
2292,201802292,46
2293,201802293,8
2294,201802294,3
2295,201802295,1
2296,201802296,2
2297,201802297,14
2298,201802298,25
2299,201802299,68
2300,201802300,8
2301,201802301,0
2302,201802302,10
2303,201802303,15
2304,201802304,7
2305,201802305,1
2306,201802306,5
2307,201802307,18
2308,201802308,90
2309,201802309,3
2310,201802310,12
2311,201802311,1
2312,201802312,0
2313,201802313,27
2314,201802314,0
2315,201802315,0
2316,201802316,8
2317,201802317,1
2318,201802318,4
2319,201802319,4
2320,201802320,8
2321,201802321,31
2322,201802322,20
2323,201802323,83
2324,201802324,18
2325,201802325,12
2326,201802326,0
2327,201802327,21
2328,201802328,6
2329,201802329,6
2330,201802330,1
2331,201802331,14
2332,201802332,16
2333,201802333,10
2334,201802334,8
2335,201802335,10
2336,201802336,10
2337,201802337,6
2338,201802338,27
2339,201802339,43
2340,201802340,5
2341,201802341,27
2342,201802342,6
2343,201802343,12
2344,201802344,27
2345,201802345,136
2346,201802346,4
2347,201802347,0
2348,201802348,13
2349,201802349,3
2350,201802350,49
2351,201802351,2
2352,201802352,19
2353,201802353,1
2354,201802354,9
2355,201802355,0
2356,201802356,16
2357,201802357,31
2358,201802358,4
2359,201802359,0
2360,201802360,1
2361,201802361,8
2362,201802362,16
2363,201802363,3
2364,201802364,17
2365,201802365,16
2366,201802366,26
2367,201802367,0
2368,201802368,3
2369,201802369,0
2370,201802370,6
2371,201802371,2
2372,201802372,1
2373,201802373,2
2374,201802374,2
2375,201802375,2
2376,201802376,3
2377,201802377,30
2378,201802378,24
2379,201802379,7
2380,201802380,11
2381,201802381,0
2382,201802382,0
2383,201802383,0
2384,201802384,26
2385,201802385,0
2386,201802386,0
2387,201802387,0
2388,201802388,5
2389,201802389,23
2390,201802390,8
2391,201802391,25
2392,201802392,2
2393,201802393,6
2394,201802394,24
2395,201802395,16
2396,201802396,3
2397,201802397,9
2398,201802398,22
2399,201802399,16
2400,201802400,0
2401,201802401,5
2402,201802402,4
2403,201802403,5
2404,201802404,0
2405,201802405,7
2406,201802406,14
2407,201802407,19
2408,201802408,43
2409,201802409,2
2410,201802410,2
2411,201802411,1
2412,201802412,50
2413,201802413,4
2414,201802414,0
2415,201802415,0
2416,201802416,2
2417,201802417,3
2418,201802418,1
2419,201802419,2
2420,201802420,4
2421,201802421,31
2422,201802422,6
2423,201802423,6
2424,201802424,23
2425,201802425,4
2426,201802426,1
2427,201802427,1
2428,201802428,3
2429,201802429,1
2430,201802430,2
2431,201802431,18
2432,201802432,8
2433,201802433,16
2434,201802434,0
2435,201802435,0
2436,201802436,4
2437,201802437,1
2438,201802438,4
2439,201802439,3
2440,201802440,19
2441,201802441,8
2442,201802442,5
2443,201802443,16
2444,201802444,3
2445,201802445,3
2446,201802446,37
2447,201802447,2
2448,201802448,4
2449,201802449,3
2450,201802450,16
2451,201802451,6
2452,201802452,12
2453,201802453,11
2454,201802454,0
2455,201802455,0
2456,201802456,4
2457,201802457,10
2458,201802458,5
2459,201802459,6
2460,201802460,2
2461,201802461,4
2462,201802462,29
2463,201802463,3
2464,201802464,1
2465,201802465,8
2466,201802466,2
2467,201802467,2
2468,201802468,3
2469,201802469,0
2470,201802470,7
2471,201802471,1
2472,201802472,1
2473,201802473,16
2474,201802474,5
2475,201802475,2
2476,201802476,1
2477,201802477,34
2478,201802478,2
2479,201802479,29
2480,201802480,7
2481,201802481,1
2482,201802482,38
2483,201802483,0
2484,201802484,7
2485,201802485,4
2486,201802486,3
2487,201802487,0
2488,201802488,0
2489,201802489,7
2490,201802490,2
2491,201802491,1
2492,201802492,1
2493,201802493,0
2494,201802494,0
2495,201802495,1
2496,201802496,47
2497,201802497,4
2498,201802498,12
2499,201802499,21
2500,201802500,4
2501,201802501,19
2502,201802502,17
2503,201802503,18
2504,201802504,12
2505,201802505,3
2506,201802506,0
2507,201802507,12
2508,201802508,1
2509,201802509,0
2510,201802510,0
2511,201802511,0
2512,201802512,3
2513,201802513,2
2514,201802514,7
2515,201802515,2
2516,201802516,40
2517,201802517,17
2518,201802518,0
2519,201802519,36
2520,201802520,0
2521,201802521,3
2522,201802522,2
2523,201802523,20
2524,201802524,105
2525,201802525,0
2526,201802526,0
2527,201802527,0
2528,201802528,1
2529,201802529,0
2530,201802530,0
2531,201802531,9
2532,201802532,3
2533,201802533,29
2534,201802534,9
2535,201802535,46
2536,201802536,65
2537,201802537,13
2538,201802538,7
2539,201802539,14
2540,201802540,27
2541,201802541,1
2542,201802542,9
2543,201802543,17
2544,201802544,25
2545,201802545,17
2546,201802546,5
2547,201802547,4
2548,201802548,1
2549,201802549,1
2550,201802550,15
2551,201802551,0
2552,201802552,2
2553,201802553,0
2554,201802554,7
2555,201802555,4
2556,201802556,0
2557,201802557,19
2558,201802558,9
2559,201802559,2
2560,201802560,3
2561,201802561,10
2562,201802562,2
2563,201802563,477
2564,201802564,19
2565,201802565,3
2566,201802566,0
2567,201802567,0
2568,201802568,3
2569,201802569,2
2570,201802570,0
2571,201802571,25
2572,201802572,8
2573,201802573,3
2574,201802574,0
2575,201802575,21
2576,201802576,12
2577,201802577,0
2578,201802578,6
2579,201802579,4
2580,201802580,2
2581,201802581,14
2582,201802582,13
2583,201802583,0
2584,201802584,0
2585,201802585,1
2586,201802586,2
2587,201802587,8
2588,201802588,0
2589,201802589,4
2590,201802590,19
2591,201802591,5
2592,201802592,0
2593,201802593,3
2594,201802594,8
2595,201802595,1
2596,201802596,2
2597,201802597,21
2598,201802598,20
2599,201802599,9
2600,201802600,42
2601,201802601,3
2602,201802602,4
2603,201802603,7
2604,201802604,0
2605,201802605,4
2606,201802606,4
2607,201802607,1
2608,201802608,2
2609,201802609,1
2610,201802610,26
2611,201802611,0
2612,201802612,6
2613,201802613,1
2614,201802614,19
2615,201802615,22
2616,201802616,0
2617,201802617,5
2618,201802618,17
2619,201802619,1
2620,201802620,0
2621,201802621,48
2622,201802622,20
2623,201802623,2
2624,201802624,13
2625,201802625,18
2626,201802626,15
2627,201802627,96
2628,201802628,8
2629,201802629,1
2630,201802630,42
