Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Cited,Subject_area_name,Subject_area_abbrev
201800484,3,1,1,12,2018-10-01,1110,1,Plant Science,AGRI
201800485,6,1,2,29,2018-10-01,1000,10,Multidisciplinary,MULT
201800486,6,1,3,21,2018-10-01,1100,5,Agricultural and Biological Sciences (all),AGRI
201800487,10,1,4,32,2018-10-01,2700,14,Medicine (all),MEDI
201800488,2300,1,246,57,2018-10-01,3106,37,Nuclear and High Energy Physics,PHYS
201800489,2,1,0,26,2018-10-01,1600,15,Chemistry (all),CHEM
201800489,2,1,0,26,2018-10-01,1500,15,Chemical Engineering (all),CENG
201800489,2,1,0,26,2018-10-01,2507,15,Polymers and Plastics,MATE
201800490,5,1,0,26,2018-10-01,2701,9,Medicine (miscellaneous),MEDI
201800490,5,1,0,26,2018-10-01,3000,9,"Pharmacology, Toxicology and Pharmaceutics (all)",PHAR
201800490,5,1,0,26,2018-10-01,2736,9,Pharmacology (medical),MEDI
201800491,2,1,1,0,2018-10-01,2808,0,Neurology,NEUR
201800491,2,1,1,0,2018-10-01,2717,0,Geriatrics and Gerontology,MEDI
201800491,2,1,1,0,2018-10-01,2728,0,Neurology (clinical),MEDI
201800492,3,3,0,19,2018-10-01,3004,5,Pharmacology,PHAR
201800492,3,3,0,19,2018-10-01,1110,5,Plant Science,AGRI
201800492,3,3,0,19,2018-10-01,3002,5,Drug Discovery,PHAR
201800492,3,3,0,19,2018-10-01,2707,5,Complementary and Alternative Medicine,MEDI
201800493,8,2,3,58,2018-10-01,2721,28,Hepatology,MEDI
201800494,3,2,0,66,2018-10-01,2721,34,Hepatology,MEDI
201800495,3,2,1,18,2018-10-01,2700,11,Medicine (all),MEDI
201800496,5,2,0,14,2018-10-01,2500,6,Materials Science (all),MATE
201800496,5,2,0,14,2018-10-01,2211,6,Mechanics of Materials,ENGI
201800496,5,2,0,14,2018-10-01,2210,6,Mechanical Engineering,ENGI
201800497,3,1,0,21,2018-10-01,2713,9,Epidemiology,MEDI
201800497,3,1,0,21,2018-10-01,2730,9,Oncology,MEDI
201800497,3,1,0,21,2018-10-01,2739,9,"Public Health, Environmental and Occupational Health",MEDI
201800497,3,1,0,21,2018-10-01,1306,9,Cancer Research,BIOC
201800498,8,7,0,12,2018-10-01,2700,0,Medicine (all),MEDI
201800499,2302,1,248,59,2018-10-01,3106,23,Nuclear and High Energy Physics,PHYS
201800500,2313,1,244,53,2018-10-01,3106,46,Nuclear and High Energy Physics,PHYS
201800501,6,1,6,27,2018-10-01,2700,11,Medicine (all),MEDI
201800502,3,1,0,74,2018-10-01,1501,28,Chemical Engineering (miscellaneous),CENG
201800502,3,1,0,74,2018-10-01,2311,28,Waste Management and Disposal,ENVI
201800502,3,1,0,74,2018-10-01,2310,28,Pollution,ENVI
201800502,3,1,0,74,2018-10-01,1508,28,Process Chemistry and Technology,CENG
201800503,15,1,4,44,2018-10-01,2700,6,Medicine (all),MEDI
201800504,2,1,0,53,2018-10-01,1314,26,Physiology,BIOC
201800504,2,1,0,53,2018-10-01,1110,26,Plant Science,AGRI
201800504,2,1,0,53,2018-10-01,1307,26,Cell Biology,BIOC
201800505,6,1,4,32,2018-10-01,1501,3,Chemical Engineering (miscellaneous),CENG
201800505,6,1,4,32,2018-10-01,2311,3,Waste Management and Disposal,ENVI
201800505,6,1,4,32,2018-10-01,2310,3,Pollution,ENVI
201800505,6,1,4,32,2018-10-01,1508,3,Process Chemistry and Technology,CENG
201800506,2,1,0,24,2018-10-01,3612,10,"Physical Therapy, Sports Therapy and Rehabilitation",HEAL
201800506,2,1,0,24,2018-10-01,2742,10,Rehabilitation,MEDI
201800506,2,1,0,24,2018-10-01,2909,10,Gerontology,NURS
201800506,2,1,0,24,2018-10-01,2717,10,Geriatrics and Gerontology,MEDI
201800507,6,1,5,56,2018-10-01,2700,27,Medicine (all),MEDI
201800508,3,1,0,65,2018-10-01,1300,24,"Biochemistry, Genetics and Molecular Biology (all)",BIOC
201800508,3,1,0,65,2018-10-01,1100,24,Agricultural and Biological Sciences (all),AGRI
201800508,3,1,0,65,2018-10-01,1000,24,Multidisciplinary,MULT
201800509,3,1,1,24,2018-10-01,2703,7,Anesthesiology and Pain Medicine,MEDI
201800510,2,1,0,59,2018-10-01,3301,8,Social Sciences (miscellaneous),SOCI
201800510,2,1,0,59,2018-10-01,3312,8,Sociology and Political Science,SOCI
201800511,7,1,1,30,2018-10-01,2721,17,Hepatology,MEDI
201800511,7,1,1,30,2018-10-01,2725,17,Infectious Diseases,MEDI
201800512,6,2,0,5,2018-10-01,2700,4,Medicine (all),MEDI
201800513,2,2,0,43,2018-10-01,1600,10,Chemistry (all),CHEM
201800513,2,2,0,43,2018-10-01,2500,10,Materials Science (all),MATE
201800514,4,1,2,69,2018-10-01,1907,21,Geology,EART
201800514,4,1,2,69,2018-10-01,1906,21,Geochemistry and Petrology,EART
201800515,3,1,3,18,2018-10-01,1304,3,Biophysics,BIOC
201800515,3,1,3,18,2018-10-01,2741,3,"Radiology, Nuclear Medicine and Imaging",MEDI
201800515,3,1,3,18,2018-10-01,3100,3,Physics and Astronomy (all),PHYS
201800516,3,1,0,68,2018-10-01,1600,4,Chemistry (all),CHEM
201800516,3,1,0,68,2018-10-01,1500,4,Chemical Engineering (all),CENG
201800516,3,1,0,68,2018-10-01,3110,4,Surfaces and Interfaces,PHYS
201800517,6,1,1,30,2018-10-01,2748,17,Urology,MEDI
201800518,7,1,3,70,2018-10-01,2802,10,Behavioral Neuroscience,NEUR
201800519,4,1,1,19,2018-10-01,2721,89,Hepatology,MEDI
201800519,4,1,1,19,2018-10-01,2715,89,Gastroenterology,MEDI
201800520,3,1,0,38,2018-10-01,2402,1,Applied Microbiology and Biotechnology,IMMU
201800521,4,1,2,36,2018-10-01,1602,15,Analytical Chemistry,CHEM
201800521,4,1,2,36,2018-10-01,1506,15,Filtration and Separation,CENG
201800522,3,2,1,34,2018-10-01,2305,9,Environmental Engineering,ENVI
201800522,3,2,1,34,2018-10-01,2304,9,Environmental Chemistry,ENVI
201800522,3,2,1,34,2018-10-01,2213,9,"Safety, Risk, Reliability and Quality",ENGI
201800522,3,2,1,34,2018-10-01,2312,9,Water Science and Technology,ENVI
201800522,3,2,1,34,2018-10-01,2300,9,Environmental Science (all),ENVI
201800523,5,2,0,20,2018-10-01,2720,8,Hematology,MEDI
201800523,5,2,0,20,2018-10-01,1308,8,Clinical Biochemistry,BIOC
201800523,5,2,0,20,2018-10-01,2704,8,Biochemistry (medical),MEDI
201800524,7,1,1,46,2018-10-01,2500,11,Materials Science (all),MATE
201800524,7,1,1,46,2018-10-01,3104,11,Condensed Matter Physics,PHYS
201800525,4,1,0,64,2018-10-01,1501,27,Chemical Engineering (miscellaneous),CENG
201800525,4,1,0,64,2018-10-01,2311,27,Waste Management and Disposal,ENVI
201800525,4,1,0,64,2018-10-01,2310,27,Pollution,ENVI
201800525,4,1,0,64,2018-10-01,1508,27,Process Chemistry and Technology,CENG
201800526,5,4,0,45,2018-10-01,2723,23,Immunology and Allergy,MEDI
201800526,5,4,0,45,2018-10-01,2733,23,Otorhinolaryngology,MEDI
201800527,22,2,17,74,2018-10-01,2721,21,Hepatology,MEDI
201800527,22,2,17,74,2018-10-01,2715,21,Gastroenterology,MEDI
201800528,5,3,0,31,2018-10-01,2204,0,Biomedical Engineering,ENGI
201800529,12,1,12,94,2018-10-01,2306,18,Global and Planetary Change,ENVI
201800529,12,1,12,94,2018-10-01,2304,18,Environmental Chemistry,ENVI
201800529,12,1,12,94,2018-10-01,2303,18,Ecology,ENVI
201800529,12,1,12,94,2018-10-01,2300,18,Environmental Science (all),ENVI
201800530,4,5,0,49,2018-10-01,1000,23,Multidisciplinary,MULT
201800531,8,1,0,31,2018-10-01,2400,24,Immunology and Microbiology (all),IMMU
201800531,8,1,0,31,2018-10-01,3400,24,Veterinary (all),VETE
201800532,5,1,1,33,2018-10-01,2404,14,Microbiology,IMMU
201800532,5,1,1,33,2018-10-01,3400,14,Veterinary (all),VETE
201800533,10,1,15,21,2018-10-01,2738,35,Psychiatry and Mental Health,MEDI
201800534,5,1,1,54,2018-10-01,1106,7,Food Science,AGRI
201800534,5,1,1,54,2018-10-01,2701,7,Medicine (miscellaneous),MEDI
201800534,5,1,1,54,2018-10-01,2916,7,Nutrition and Dietetics,NURS
201800535,2,2,0,64,2018-10-01,2312,46,Water Science and Technology,ENVI
201800535,2,2,0,64,2018-10-01,1901,46,Earth and Planetary Sciences (miscellaneous),EART
201800536,6,1,1,46,2018-10-01,1303,52,Biochemistry,BIOC
201800536,6,1,1,46,2018-10-01,1314,52,Physiology,BIOC
201800536,6,1,1,46,2018-10-01,1100,52,Agricultural and Biological Sciences (all),AGRI
201800536,6,1,1,46,2018-10-01,1309,52,Developmental Biology,BIOC
201800537,7,2,1,33,2018-10-01,3004,21,Pharmacology,PHAR
201800537,7,2,1,33,2018-10-01,3002,21,Drug Discovery,PHAR
201800538,15,1,11,17,2018-10-01,2730,156,Oncology,MEDI
201800538,15,1,11,17,2018-10-01,2740,156,Pulmonary and Respiratory Medicine,MEDI
201800539,5,2,2,22,2018-10-01,1602,8,Analytical Chemistry,CHEM
201800539,5,2,2,22,2018-10-01,2104,8,Nuclear Energy and Engineering,ENER
201800539,5,2,2,22,2018-10-01,2741,8,"Radiology, Nuclear Medicine and Imaging",MEDI
201800539,5,2,2,22,2018-10-01,2310,8,Pollution,ENVI
201800539,5,2,2,22,2018-10-01,1607,8,Spectroscopy,CHEM
201800539,5,2,2,22,2018-10-01,2739,8,"Public Health, Environmental and Occupational Health",MEDI
201800539,5,2,2,22,2018-10-01,2307,8,"Health, Toxicology and Mutagenesis",ENVI
201800540,2,1,0,36,2018-10-01,3003,7,Pharmaceutical Science,PHAR
201800541,5,3,0,36,2018-10-01,2800,14,Neuroscience (all),NEUR
201800541,5,3,0,36,2018-10-01,1300,14,"Biochemistry, Genetics and Molecular Biology (all)",BIOC
201800541,5,3,0,36,2018-10-01,3000,14,"Pharmacology, Toxicology and Pharmaceutics (all)",PHAR
201800542,5,2,1,43,2018-10-01,1600,10,Chemistry (all),CHEM
201800543,4,1,1,38,2018-10-01,1503,42,Catalysis,CENG
201800543,4,1,1,38,2018-10-01,1600,42,Chemistry (all),CHEM
201800544,5,3,0,38,2018-10-01,1300,11,"Biochemistry, Genetics and Molecular Biology (all)",BIOC
201800544,5,3,0,38,2018-10-01,1100,11,Agricultural and Biological Sciences (all),AGRI
201800545,3,1,1,3,2018-10-01,2700,0,Medicine (all),MEDI
201800546,3,4,0,43,2018-10-01,3100,30,Physics and Astronomy (all),PHYS
201800546,3,4,0,43,2018-10-01,1605,30,Organic Chemistry,CHEM
201800546,3,4,0,43,2018-10-01,2507,30,Polymers and Plastics,MATE
201800546,3,4,0,43,2018-10-01,2505,30,Materials Chemistry,MATE
201800547,5,2,1,62,2018-10-01,1500,32,Chemical Engineering (all),CENG
201800547,5,2,1,62,2018-10-01,2103,32,Fuel Technology,ENER
201800547,5,2,1,62,2018-10-01,2102,32,Energy Engineering and Power Technology,ENER
201800548,7,1,6,55,2018-10-01,3307,52,Human Factors and Ergonomics,SOCI
201800548,7,1,6,55,2018-10-01,1600,52,Chemistry (all),CHEM
201800548,7,1,6,55,2018-10-01,1500,52,Chemical Engineering (all),CENG
201800549,4,2,0,34,2018-10-01,1503,12,Catalysis,CENG
201800549,4,2,0,34,2018-10-01,1600,12,Chemistry (all),CHEM
201800550,3,1,1,32,2018-10-01,2725,11,Infectious Diseases,MEDI
201800551,3,1,0,55,2018-10-01,3105,6,Instrumentation,PHYS
201800551,3,1,0,55,2018-10-01,3104,6,Condensed Matter Physics,PHYS
201800551,3,1,0,55,2018-10-01,2508,6,"Surfaces, Coatings and Films",MATE
201800552,5,3,0,24,2018-10-01,3400,2,Veterinary (all),VETE
201800553,5,1,1,32,2018-10-01,2404,5,Microbiology,IMMU
201800553,5,1,1,32,2018-10-01,2725,5,Infectious Diseases,MEDI
201800554,5,1,1,60,2018-10-01,2304,35,Environmental Chemistry,ENVI
201800554,5,1,1,60,2018-10-01,2403,35,Immunology,IMMU
201800554,5,1,1,60,2018-10-01,1104,35,Aquatic Science,AGRI
201800554,5,1,1,60,2018-10-01,2401,35,Immunology and Microbiology (miscellaneous),IMMU
201800555,5,2,4,55,2018-10-01,1304,92,Biophysics,BIOC
201800555,5,2,4,55,2018-10-01,1502,92,Bioengineering,CENG
201800555,5,2,4,55,2018-10-01,2503,92,Ceramics and Composites,MATE
201800555,5,2,4,55,2018-10-01,2502,92,Biomaterials,MATE
201800555,5,2,4,55,2018-10-01,2211,92,Mechanics of Materials,ENGI
201800556,4,4,0,32,2018-10-01,2304,5,Environmental Chemistry,ENVI
201800556,4,4,0,32,2018-10-01,1104,5,Aquatic Science,AGRI
201800557,5,3,0,62,2018-10-01,2305,27,Environmental Engineering,ENVI
201800557,5,3,0,62,2018-10-01,2311,27,Waste Management and Disposal,ENVI
201800557,5,3,0,62,2018-10-01,2308,27,"Management, Monitoring, Policy and Law",ENVI
201800558,5,2,2,36,2018-10-01,3107,38,"Atomic and Molecular Physics, and Optics",PHYS
201800558,5,2,2,36,2018-10-01,2201,38,Engineering (miscellaneous),ENGI
201800558,5,2,2,36,2018-10-01,1706,38,Computer Science Applications,COMP
201800558,5,2,2,36,2018-10-01,1903,38,Computers in Earth Sciences,EART
201800559,5,3,0,35,2018-10-01,3003,23,Pharmaceutical Science,PHAR
201800560,5,1,1,23,2018-10-01,2700,17,Medicine (all),MEDI
201800561,4,3,0,39,2018-10-01,3004,18,Pharmacology,PHAR
201800561,4,3,0,39,2018-10-01,2736,18,Pharmacology (medical),MEDI
201800562,9,1,12,49,2018-10-01,3203,15,Clinical Psychology,PSYC
201800562,9,1,12,49,2018-10-01,2738,15,Psychiatry and Mental Health,MEDI
201800563,4,2,0,42,2018-10-01,1503,20,Catalysis,CENG
201800563,4,2,0,42,2018-10-01,1600,20,Chemistry (all),CHEM
201800564,6,2,0,44,2018-10-01,2404,25,Microbiology,IMMU
201800564,6,2,0,44,2018-10-01,1105,25,"Ecology, Evolution, Behavior and Systematics",AGRI
201800564,6,2,0,44,2018-10-01,1312,25,Molecular Biology,BIOC
201800564,6,2,0,44,2018-10-01,1311,25,Genetics,BIOC
201800564,6,2,0,44,2018-10-01,2726,25,Microbiology (medical),MEDI
201800564,6,2,0,44,2018-10-01,2725,25,Infectious Diseases,MEDI
201800565,9,1,2,15,2018-10-01,1110,12,Plant Science,AGRI
201800566,2,1,0,38,2018-10-01,1305,35,Biotechnology,BIOC
201800566,2,1,0,38,2018-10-01,1106,35,Food Science,AGRI
201800567,4,2,0,26,2018-10-01,1503,14,Catalysis,CENG
201800567,4,2,0,26,2018-10-01,1600,14,Chemistry (all),CHEM
201800568,6,1,0,41,2018-10-01,2504,36,"Electronic, Optical and Magnetic Materials",MATE
201800568,6,1,0,41,2018-10-01,3105,36,Instrumentation,PHYS
201800568,6,1,0,41,2018-10-01,3104,36,Condensed Matter Physics,PHYS
201800568,6,1,0,41,2018-10-01,2508,36,"Surfaces, Coatings and Films",MATE
201800568,6,1,0,41,2018-10-01,2506,36,Metals and Alloys,MATE
201800568,6,1,0,41,2018-10-01,2208,36,Electrical and Electronic Engineering,ENGI
201800568,6,1,0,41,2018-10-01,2505,36,Materials Chemistry,MATE
201800569,9,1,5,136,2018-10-01,2800,46,Neuroscience (all),NEUR
201800569,9,1,5,136,2018-10-01,3005,46,Toxicology,PHAR
201800570,12,1,14,45,2018-10-01,2728,44,Neurology (clinical),MEDI
201800570,12,1,14,45,2018-10-01,2738,44,Psychiatry and Mental Health,MEDI
201800571,9,2,0,33,2018-10-01,3403,14,Food Animals,VETE
201800571,9,2,0,33,2018-10-01,1103,14,Animal Science and Zoology,AGRI
201800572,5,3,0,38,2018-10-01,2105,27,"Renewable Energy, Sustainability and the Environment",ENER
201800573,2,1,0,43,2018-10-01,1910,2,Oceanography,EART
201800573,2,1,0,43,2018-10-01,1104,2,Aquatic Science,AGRI
201800573,2,1,0,43,2018-10-01,2212,2,Ocean Engineering,ENGI
201800573,2,1,0,43,2018-10-01,1902,2,Atmospheric Science,EART
201800574,2,1,0,32,2018-10-01,1711,1,Signal Processing,COMP
201800574,2,1,0,32,2018-10-01,2208,1,Electrical and Electronic Engineering,ENGI
201800575,5,3,1,49,2018-10-01,1503,6,Catalysis,CENG
201800575,5,3,1,49,2018-10-01,1606,6,Physical and Theoretical Chemistry,CHEM
201800576,4,1,2,32,2018-10-01,2305,11,Environmental Engineering,ENVI
201800576,4,1,2,32,2018-10-01,2304,11,Environmental Chemistry,ENVI
201800576,4,1,2,32,2018-10-01,2300,11,Environmental Science (all),ENVI
201800577,4,5,0,30,2018-10-01,2305,31,Environmental Engineering,ENVI
201800577,4,5,0,30,2018-10-01,2304,31,Environmental Chemistry,ENVI
201800577,4,5,0,30,2018-10-01,2300,31,Environmental Science (all),ENVI
201800578,3,2,0,26,2018-10-01,2605,10,Computational Mathematics,MATH
201800578,3,2,0,26,2018-10-01,2604,10,Applied Mathematics,MATH
201800579,5,2,0,27,2018-10-01,1500,38,Chemical Engineering (all),CENG
201800579,5,2,0,27,2018-10-01,1605,38,Organic Chemistry,CHEM
201800579,5,2,0,27,2018-10-01,2507,38,Polymers and Plastics,MATE
201800580,3,2,0,12,2018-10-01,3105,5,Instrumentation,PHYS
201800580,3,2,0,12,2018-10-01,2208,5,Electrical and Electronic Engineering,ENGI
201800581,6,6,0,59,2018-10-01,2207,96,Control and Systems Engineering,ENGI
201800581,6,6,0,59,2018-10-01,2105,96,"Renewable Energy, Sustainability and the Environment",ENER
201800581,6,6,0,59,2018-10-01,2103,96,Fuel Technology,ENER
201800581,6,6,0,59,2018-10-01,3104,96,Condensed Matter Physics,PHYS
201800581,6,6,0,59,2018-10-01,2102,96,Energy Engineering and Power Technology,ENER
201800581,6,6,0,59,2018-10-01,2208,96,Electrical and Electronic Engineering,ENGI
201800582,4,2,0,43,2018-10-01,2305,9,Environmental Engineering,ENVI
201800582,4,2,0,43,2018-10-01,2105,9,"Renewable Energy, Sustainability and the Environment",ENER
201800582,4,2,0,43,2018-10-01,2311,9,Waste Management and Disposal,ENVI
201800583,2,1,0,51,2018-10-01,1712,21,Software,COMP
201800583,2,1,0,51,2018-10-01,2209,21,Industrial and Manufacturing Engineering,ENGI
201800583,2,1,0,51,2018-10-01,1702,21,Artificial Intelligence,COMP
201800584,8,3,0,31,2018-09-30,2200,2,Engineering (all),ENGI
201800585,3,3,0,30,2018-09-30,2200,2,Engineering (all),ENGI
201800586,5,1,0,25,2018-09-30,2200,2,Engineering (all),ENGI
201800587,11,5,3,0,2018-09-28,2700,12,Medicine (all),MEDI
201800588,12,1,7,46,2018-09-28,1602,32,Analytical Chemistry,CHEM
201800588,12,1,7,46,2018-09-28,1313,32,Molecular Medicine,BIOC
201800588,12,1,7,46,2018-09-28,3004,32,Pharmacology,PHAR
201800588,12,1,7,46,2018-09-28,3003,32,Pharmaceutical Science,PHAR
201800588,12,1,7,46,2018-09-28,3002,32,Drug Discovery,PHAR
201800588,12,1,7,46,2018-09-28,2707,32,Complementary and Alternative Medicine,MEDI
201800588,12,1,7,46,2018-09-28,1605,32,Organic Chemistry,CHEM
201800589,8,2,0,26,2018-09-27,1313,53,Molecular Medicine,BIOC
201800589,8,2,0,26,2018-09-27,2406,53,Virology,IMMU
201800589,8,2,0,26,2018-09-27,2736,53,Pharmacology (medical),MEDI
201800590,2,1,0,7,2018-09-26,1705,7,Computer Networks and Communications,COMP
201800590,2,1,0,7,2018-09-26,1708,7,Hardware and Architecture,COMP
201800590,2,1,0,7,2018-09-26,1710,7,Information Systems,COMP
201800590,2,1,0,7,2018-09-26,3315,7,Communication,SOCI
201800591,2,1,0,13,2018-09-26,1705,3,Computer Networks and Communications,COMP
201800591,2,1,0,13,2018-09-26,1708,3,Hardware and Architecture,COMP
201800591,2,1,0,13,2018-09-26,1710,3,Information Systems,COMP
201800591,2,1,0,13,2018-09-26,3315,3,Communication,SOCI
201800592,4,1,3,37,2018-09-26,3109,18,Statistical and Nonlinear Physics,PHYS
201800592,4,1,3,37,2018-09-26,2613,18,Statistics and Probability,MATH
201800592,4,1,3,37,2018-09-26,3104,18,Condensed Matter Physics,PHYS
201800593,3,2,0,34,2018-09-25,2723,19,Immunology and Allergy,MEDI
201800593,3,2,0,34,2018-09-25,2403,19,Immunology,IMMU
201800594,7,1,3,39,2018-09-25,1000,49,Multidisciplinary,MULT
201800595,4,1,1,60,2018-09-25,1503,50,Catalysis,CENG
201800595,4,1,1,60,2018-09-25,1508,50,Process Chemistry and Technology,CENG
201800596,14,1,12,13,2018-09-22,2723,38,Immunology and Allergy,MEDI
201800596,14,1,12,13,2018-09-22,2725,38,Infectious Diseases,MEDI
201800597,3,2,0,61,2018-09-22,1602,6,Analytical Chemistry,CHEM
201800597,3,2,0,61,2018-09-22,1500,6,Chemical Engineering (all),CENG
201800597,3,2,0,61,2018-09-22,2507,6,Polymers and Plastics,MATE
201800598,6,3,1,62,2018-09-20,1500,22,Chemical Engineering (all),CENG
201800598,6,3,1,62,2018-09-20,2103,22,Fuel Technology,ENER
201800598,6,3,1,62,2018-09-20,2102,22,Energy Engineering and Power Technology,ENER
201800599,6,3,0,55,2018-09-20,3110,52,Surfaces and Interfaces,PHYS
201800599,6,3,0,55,2018-09-20,1606,52,Physical and Theoretical Chemistry,CHEM
201800599,6,3,0,55,2018-09-20,1505,52,Colloid and Surface Chemistry,CENG
201800600,4,1,1,17,2018-09-19,1600,0,Chemistry (all),CHEM
201800600,4,1,1,17,2018-09-19,2500,0,Materials Science (all),MATE
201800600,4,1,1,17,2018-09-19,2200,0,Engineering (all),ENGI
201800601,2285,1,249,87,2018-09-17,3100,276,Physics and Astronomy (all),PHYS
201800602,7,3,0,19,2018-09-17,3400,1,Veterinary (all),VETE
201800603,4,2,1,50,2018-09-15,1306,2,Cancer Research,BIOC
201800603,4,2,1,50,2018-09-15,2406,2,Virology,IMMU
201800603,4,2,1,50,2018-09-15,2725,2,Infectious Diseases,MEDI
201800604,2,1,0,50,2018-09-15,1303,3,Biochemistry,BIOC
201800604,2,1,0,50,2018-09-15,3104,3,Condensed Matter Physics,PHYS
201800604,2,1,0,50,2018-09-15,1606,3,Physical and Theoretical Chemistry,CHEM
201800605,4,2,1,36,2018-09-15,1907,13,Geology,EART
201800605,4,2,1,36,2018-09-15,1904,13,Earth-Surface Processes,EART
201800606,2,1,0,25,2018-09-15,2305,0,Environmental Engineering,ENVI
201800606,2,1,0,25,2018-09-15,2212,0,Ocean Engineering,ENGI
201800607,3,1,0,33,2018-09-15,2500,5,Materials Science (all),MATE
201800607,3,1,0,33,2018-09-15,3104,5,Condensed Matter Physics,PHYS
201800608,6,2,1,25,2018-09-15,3109,4,Statistical and Nonlinear Physics,PHYS
201800608,6,2,1,25,2018-09-15,2613,4,Statistics and Probability,MATH
201800609,7,2,0,148,2018-09-15,3004,1,Pharmacology,PHAR
201800609,7,2,0,148,2018-09-15,3002,1,Drug Discovery,PHAR
201800610,8,1,5,83,2018-09-15,1107,20,Forestry,AGRI
201800610,8,1,5,83,2018-09-15,2306,20,Global and Planetary Change,ENVI
201800610,8,1,5,83,2018-09-15,1102,20,Agronomy and Crop Science,AGRI
201800610,8,1,5,83,2018-09-15,1902,20,Atmospheric Science,EART
201800611,84,1,23,270,2018-09-14,1900,70,Earth and Planetary Sciences (all),EART
201800612,8,2,0,51,2018-09-14,2715,8,Gastroenterology,MEDI
201800613,8,1,2,46,2018-09-13,2105,71,"Renewable Energy, Sustainability and the Environment",ENER
201800613,8,1,2,46,2018-09-13,2103,71,Fuel Technology,ENER
201800613,8,1,2,46,2018-09-13,3104,71,Condensed Matter Physics,PHYS
201800613,8,1,2,46,2018-09-13,2102,71,Energy Engineering and Power Technology,ENER
201800614,4,4,0,36,2018-09-13,2105,15,"Renewable Energy, Sustainability and the Environment",ENER
201800614,4,4,0,36,2018-09-13,2103,15,Fuel Technology,ENER
201800614,4,4,0,36,2018-09-13,3104,15,Condensed Matter Physics,PHYS
201800614,4,4,0,36,2018-09-13,2102,15,Energy Engineering and Power Technology,ENER
201800615,5,4,0,35,2018-09-12,2706,27,Critical Care and Intensive Care Medicine,MEDI
201800616,2,1,0,12,2018-09-11,1705,0,Computer Networks and Communications,COMP
201800616,2,1,0,12,2018-09-11,1707,0,Computer Vision and Pattern Recognition,COMP
