,Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Subject_area_abbrev
9254,202000380,9,2,7,35.0,2020-11-12,2705#,MEDI#
9255,202000381,12,1,6,64.0,2020-11-11,2400#1300#2300#1100#,IMMU#BIOC#ENVI#AGRI#
9256,202000382,5,2,0,61.0,2020-11-11,1400#3300#2000#,BUSI#SOCI#ECON#
9257,202000383,3,1,1,187.0,2020-11-11,1600#,CHEM#
9258,202000384,4,1,2,39.0,2020-11-11,1401#2003#,BUSI#ECON#
9259,202000385,7,2,2,54.0,2020-11-10,2800#1300#1207#,NEUR#BIOC#ARTS#
9260,202000386,7,2,1,39.0,2020-11-10,3400#,VETE#
9261,202000387,4,2,2,61.0,2020-11-10,3106#,PHYS#
9262,202000388,7,1,0,42.0,2020-11-10,1313#2400#3400#2739#2725#,BIOC#IMMU#VETE#MEDI#MEDI#
9263,202000389,10,2,5,111.0,2020-11-10,2800#1300#1207#,NEUR#BIOC#ARTS#
9264,202000390,2,1,0,44.0,2020-11-10,2105#2300#1408#2209#,ENER#ENVI#BUSI#ENGI#
9265,202000391,2,1,0,45.0,2020-11-09,3400#,VETE#
9266,202000392,4,1,3,90.0,2020-11-09,3200#,PSYC#
9267,202102815,13,3,0,41.0,2021-02-01,2727#2748#,MEDI#MEDI#
9268,202102816,7,1,3,56.0,2021-02-01,1500#1603#2505#,CENG#CHEM#MATE#
9269,202102817,3,1,0,39.0,2021-02-01,2504#3107#3104#1607#1606#2505#,MATE#PHYS#PHYS#CHEM#CHEM#MATE#
9270,202102818,2,1,0,23.0,2021-02-01,2746#3504#2733#,MEDI#DENT#MEDI#
9271,202102819,2,2,0,38.0,2021-02-01,3500#,DENT#
9272,202102820,6,1,4,168.0,2021-02-01,1305#2213#2311#1508#,BIOC#ENGI#ENVI#CENG#
9273,202102821,10,1,2,49.0,2021-02-01,2507#,MATE#
9274,202102822,3,1,0,159.0,2021-02-01,1602#1506#,CHEM#CENG#
9275,202102823,8,3,1,61.0,2021-02-01,2305#2507#2505#,ENVI#MATE#MATE#
9276,202102824,5,1,3,43.0,2021-02-01,1500#2103#2102#1605#,CENG#ENER#ENER#CHEM#
9277,202102825,4,3,0,54.0,2021-02-01,2305#2304#2311#2310#,ENVI#ENVI#ENVI#ENVI#
9278,202102826,3,2,0,158.0,2021-02-01,2403#1309#,IMMU#BIOC#
9279,202102827,9,2,2,16.0,2021-02-01,1311#2716#,BIOC#MEDI#
9280,202102828,2,1,0,101.0,2021-02-01,1403#1408#1405#,BUSI#BUSI#BUSI#
9281,202102829,6,3,1,57.0,2021-02-01,3004#,PHAR#
9282,202102830,3,2,0,64.0,2021-02-01,3104#1606#,PHYS#CHEM#
9283,202102831,4,3,0,65.0,2021-02-01,2305#2304#2311#2310#,ENVI#ENVI#ENVI#ENVI#
9284,202102832,8,1,7,86.0,2021-02-01,1500#2103#2102#1605#,CENG#ENER#ENER#CHEM#
9285,202102833,5,1,2,49.0,2021-02-01,2105#2104#2103#2102#,ENER#ENER#ENER#ENER#
9286,202102834,9,2,2,92.0,2021-02-01,1503#2300#1508#,CENG#ENVI#CENG#
9287,202102835,4,1,1,33.0,2021-02-01,2500#2211#2210#,MATE#ENGI#ENGI#
9288,202102836,8,5,0,81.0,2021-02-01,1303#1105#1312#1311#,BIOC#AGRI#BIOC#BIOC#
9289,202102837,9,1,7,33.0,2021-02-01,2721#2715#,MEDI#MEDI#
9290,202102838,2,1,0,50.0,2021-02-01,1202#2002#,ARTS#ECON#
9291,202102839,13,3,0,16.0,2021-02-01,2725#2747#,MEDI#MEDI#
9292,202102840,6,2,0,32.0,2021-02-01,1106#,AGRI#
9293,202102841,5,2,0,37.0,2021-02-01,1106#,AGRI#
9294,202102842,9,4,0,37.0,2021-02-01,1106#,AGRI#
9295,202102843,10,4,0,25.0,2021-02-01,2720#2727#,MEDI#MEDI#
9296,202102844,7,2,2,38.0,2021-02-01,1303#1312#1307#,BIOC#BIOC#BIOC#
9297,202102845,3,1,0,33.0,2021-02-01,3504#,DENT#
9298,202102846,1,1,0,25.0,2021-02-01,2735#2739#,MEDI#MEDI#
9299,202102847,2,1,1,22.0,2021-02-01,3301#3312#,SOCI#SOCI#
9300,202102848,4,1,0,36.0,2021-01-31,1100#,AGRI#
9301,202102849,5,1,3,55.0,2021-01-31,1315#1303#1312#2002#2100#,BIOC#BIOC#BIOC#ECON#ENER#
9302,202102850,5,2,1,27.0,2021-01-30,1104#,AGRI#
9303,202102851,11,3,3,57.0,2021-01-30,1104#,AGRI#
9304,202102852,5,2,0,17.0,2021-01-28,3100#,PHYS#
9305,202102853,2,1,0,14.0,2021-01-28,3100#,PHYS#
9306,202102854,3,1,0,8.0,2021-01-28,3100#,PHYS#
9307,202102855,4,2,1,16.0,2021-01-28,3100#,PHYS#
9308,202102856,4,1,0,108.0,2021-01-28,1303#1606#1605#,BIOC#CHEM#CHEM#
9309,202102857,3,1,1,34.0,2021-01-28,1606#2508#2505#,CHEM#MATE#MATE#
9310,202102858,2,1,0,26.0,2021-01-27,2721#,MEDI#
9311,202102859,8,2,0,34.0,2021-01-27,2105#2103#3104#2102#,ENER#ENER#PHYS#ENER#
9312,202102860,4,2,0,60.0,2021-01-27,2105#2103#3104#2102#,ENER#ENER#PHYS#ENER#
9313,202102861,4,4,0,5.0,2021-01-25,1705#3105#,COMP#PHYS#
9314,202102862,4,3,2,56.0,2021-01-23,1401#,BUSI#
9315,202102863,9,1,0,87.0,2021-01-22,2404#2403#2726#2725#,IMMU#IMMU#MEDI#MEDI#
9316,202102864,2,2,0,15.0,2021-01-21,3300#,SOCI#
9317,202102865,5,2,0,12.0,2021-01-21,1706#1705#,COMP#COMP#
9318,202102866,3,1,0,11.0,2021-01-21,1706#1705#,COMP#COMP#
9319,202102867,2,1,0,11.0,2021-01-21,1706#1705#,COMP#COMP#
9320,202102868,2,1,1,10.0,2021-01-20,1702#1708#2210#2606#3105#,COMP#COMP#ENGI#MATH#PHYS#
9321,202102869,5,1,1,13.0,2021-01-20,1702#1708#2210#2606#3105#,COMP#COMP#ENGI#MATH#PHYS#
9322,202102870,5,2,1,7.0,2021-01-20,1702#1708#2210#2606#3105#,COMP#COMP#ENGI#MATH#PHYS#
9323,202102871,3,1,0,18.0,2021-01-20,1702#1708#2210#2606#3105#,COMP#COMP#ENGI#MATH#PHYS#
9324,202102872,1,1,0,60.0,2021-01-20,1401#1407#,BUSI#BUSI#
9325,202102873,10,1,2,65.0,2021-01-20,1500#1603#,CENG#CHEM#
9326,202102874,6,1,1,62.0,2021-01-20,1605#2507#2505#,CHEM#MATE#MATE#
9327,202102875,5,2,0,11.0,2021-01-19,3100#,PHYS#
9328,202102876,3,1,1,38.0,2021-01-19,1304#,BIOC#
9329,202102877,7,2,0,65.0,2021-01-16,1600#1500#2209#,CHEM#CENG#ENGI#
9330,202102878,3,2,0,38.0,2021-01-16,1600#1500#2209#,CHEM#CENG#ENGI#
9331,202102879,4,1,0,20.0,2021-01-15,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
9332,202102880,17,2,13,43.0,2021-01-15,2700#,MEDI#
9333,202102881,1,2,0,21.0,2021-01-15,1900#,EART#
9334,202102882,4,1,1,40.0,2021-01-15,2732#2728#,MEDI#MEDI#
9335,202102883,15,5,0,37.0,2021-01-15,2504#3107#3104#2508#2208#,MATE#PHYS#PHYS#MATE#ENGI#
9336,202102884,7,2,2,55.0,2021-01-15,2504#3107#3104#1607#1606#2505#,MATE#PHYS#PHYS#CHEM#CHEM#MATE#
9337,202102885,4,3,1,55.0,2021-01-15,2305#2205#3305#2215#,ENVI#ENGI#SOCI#ENGI#
9338,202102886,7,3,2,32.0,2021-01-15,1503#1600#1508#,CENG#CHEM#CENG#
9339,202102887,6,3,0,35.0,2021-01-15,1503#1600#1508#,CENG#CHEM#CENG#
9340,202102888,8,3,0,31.0,2021-01-15,1503#1600#1508#,CENG#CHEM#CENG#
9341,202102889,4,2,1,40.0,2021-01-15,2500#2211#2210#,MATE#ENGI#ENGI#
9342,202102890,6,2,2,29.0,2021-01-15,1503#1600#1508#,CENG#CHEM#CENG#
9343,202102891,12,1,2,28.0,2021-01-15,1503#1600#1508#,CENG#CHEM#CENG#
9344,202102892,8,3,2,44.0,2021-01-15,2305#2311#2308#,ENVI#ENVI#ENVI#
9345,202102893,5,2,0,40.0,2021-01-15,2305#2311#2308#,ENVI#ENVI#ENVI#
9346,202102894,4,1,2,72.0,2021-01-15,2310#2739#2307#,ENVI#MEDI#ENVI#
9347,202102895,4,2,1,63.0,2021-01-15,2504#3107#3104#1607#1606#2505#,MATE#PHYS#PHYS#CHEM#CHEM#MATE#
9348,202102896,2,1,0,32.0,2021-01-15,2504#3105#3104#2508#2506#2208#2505#,MATE#PHYS#PHYS#MATE#MATE#ENGI#MATE#
9349,202102897,3,2,0,40.0,2021-01-15,1602#,CHEM#
9350,202102898,7,1,3,71.0,2021-01-15,1500#2103#2102#1605#,CENG#ENER#ENER#CHEM#
9351,202102899,8,1,3,67.0,2021-01-15,1104#,AGRI#
9352,202102900,6,1,1,71.0,2021-01-15,1503#1600#,CENG#CHEM#
9353,202102901,3,1,1,83.0,2021-01-14,3200#,PSYC#
9354,202102902,9,1,3,30.0,2021-01-14,1600#2500#3104#,CHEM#MATE#PHYS#
9355,202102903,7,1,2,37.0,2021-01-12,2300#1900#,ENVI#EART#
9356,202102904,15,1,0,,2021-01-12,2728#,MEDI#
9357,202102905,12,2,1,79.0,2021-01-12,2404#1105#1303#1314#2611#1312#1311#1706#,IMMU#AGRI#BIOC#BIOC#MATH#BIOC#BIOC#COMP#
9358,202102906,6,3,0,55.0,2021-01-12,1600#1500#,CHEM#CENG#
9359,202102907,4,3,0,4.0,2021-01-11,2700#,MEDI#
9360,202102908,2352,1,265,66.0,2021-01-10,3106#,PHYS#
9361,202102909,4,3,1,94.0,2021-01-10,3103#1912#,PHYS#EART#
9362,202102910,2354,1,273,68.0,2021-01-10,3106#,PHYS#
9363,202102911,3,1,1,44.0,2021-01-10,2900#,NURS#
9364,202102912,4,2,0,68.0,2021-01-08,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
9365,202102913,36,3,19,69.0,2021-01-08,1311#,BIOC#
9366,202102914,23,2,19,29.0,2021-01-08,2705#,MEDI#
9367,202102915,8,3,0,73.0,2021-01-08,2800#1300#1100#,NEUR#BIOC#AGRI#
9368,202102916,8,1,0,,2021-01-07,1602#1500#2200#,CHEM#CENG#ENGI#
9369,202102917,4,1,3,,2021-01-07,1105#1311#,AGRI#BIOC#
9370,202102918,10,2,1,76.0,2021-01-07,1110#,AGRI#
9371,202102919,4,2,0,9.0,2021-01-06,2300#1900#,ENVI#EART#
9372,202102920,6,2,3,41.0,2021-01-06,1105#2611#2303#1312#1311#2804#1703#,AGRI#MATH#ENVI#BIOC#BIOC#NEUR#COMP#
9373,202102921,5,1,1,49.0,2021-01-06,1313#1312#1311#3004#3002#,BIOC#BIOC#BIOC#PHAR#PHAR#
9374,202102922,3,1,0,38.0,2021-01-05,2719#2739#,MEDI#MEDI#
9375,202102923,4,1,2,45.0,2021-01-05,2719#2739#,MEDI#MEDI#
9376,202102924,2,1,0,54.0,2021-01-05,1303#1313#1312#1605#,BIOC#BIOC#BIOC#CHEM#
9377,202102925,3,2,0,63.0,2021-01-05,3110#1606#1505#,PHYS#CHEM#CENG#
9378,202102926,4,1,0,35.0,2021-01-05,1503#1600#1508#,CENG#CHEM#CENG#
9379,202102927,1,1,0,63.0,2021-01-04,3303#3300#,SOCI#SOCI#
9380,202102928,6,3,1,28.0,2021-01-02,1602#1601#1313#3003#3002#1606#1605#,CHEM#CHEM#BIOC#PHAR#PHAR#CHEM#CHEM#
9381,202102929,8,3,0,35.0,2021-01-02,1600#2507#,CHEM#MATE#
9382,202102930,4,1,3,27.0,2021-01-02,1602#1710#3107#1303#3105#2208#,CHEM#COMP#PHYS#BIOC#PHYS#ENGI#
9383,202102931,6,1,2,66.0,2021-01-02,1602#1303#3107#3105#2208#,CHEM#BIOC#PHYS#PHYS#ENGI#
9384,202102932,6,3,1,36.0,2021-01-02,1600#2507#,CHEM#MATE#
9385,202102933,4,1,2,48.0,2021-01-01,1600#2200#,CHEM#ENGI#
9386,202102934,1,3,0,7.0,2021-01-01,3300#,SOCI#
9387,202102935,2,2,0,48.0,2021-01-01,3300#,SOCI#
9388,202102936,6,1,3,57.0,2021-01-01,1702#1712#2207#2613#,COMP#COMP#ENGI#MATH#
9389,202102937,3,1,2,226.0,2021-01-01,2000#1400#,ECON#BUSI#
9390,202102938,4,1,4,113.0,2021-01-01,2700#,MEDI#
9391,202102939,4,2,1,212.0,2021-01-01,2200#2500#,ENGI#MATE#
9392,202102940,1,1,0,420.0,2021-01-01,1200#3300#,ARTS#SOCI#
9393,202102941,4,1,0,50.0,2021-01-01,3501#3502#3503#3506#,DENT#DENT#DENT#DENT#
9394,202102942,1,1,0,31.0,2021-01-01,3300#,SOCI#
9395,202102943,5,1,3,33.0,2021-01-01,2000#1400#1900#3300#,ECON#BUSI#EART#SOCI#
9396,202102944,2,1,0,11.0,2021-01-01,3300#,SOCI#
9397,202102945,2,1,0,9.0,2021-01-01,3300#,SOCI#
9398,202102946,1,1,0,233.0,2021-01-01,3300#,SOCI#
9399,202102947,2,2,5,,2021-01-01,1200#3300#,ARTS#SOCI#
9400,202102948,2,2,0,40.0,2021-01-01,3309#,SOCI#
9401,202102949,5,1,3,16.0,2021-01-01,1706#2202#2207#3305#3313#3315#,COMP#ENGI#ENGI#SOCI#SOCI#SOCI#
9402,202102950,3,2,0,63.0,2021-01-01,1712#1405#1408#,COMP#BUSI#BUSI#
9403,202102951,10,3,6,33.0,2021-01-01,2105#2102#2301#2306#,ENER#ENER#ENVI#ENVI#
9404,202102952,4,3,0,128.0,2021-01-01,2700#1700#,MEDI#COMP#
9405,202102953,3,1,1,21.0,2021-01-01,2500#3104#2211#2210#,MATE#PHYS#ENGI#ENGI#
9406,202102954,4,1,3,70.0,2021-01-01,2200#2500#,ENGI#MATE#
9407,202102955,1,1,0,18.0,2021-01-01,1203#3315#3310#1406#,ARTS#SOCI#SOCI#BUSI#
9408,202102956,7,4,0,46.0,2021-01-01,3501#3502#3503#3506#,DENT#DENT#DENT#DENT#
9409,202102957,2,2,0,57.0,2021-01-01,3300#,SOCI#
9410,202102958,2,1,1,32.0,2021-01-01,1000#,MULT#
9411,202102959,6,1,1,84.0,2021-01-01,1106#2701#1303#2916#,AGRI#MEDI#BIOC#NURS#
9412,202102960,2,2,0,114.0,2021-01-01,2200#2500#,ENGI#MATE#
9413,202102961,8,1,3,95.0,2021-01-01,2100#,ENER#
9414,202102962,32,1,27,,2021-01-01,1203#3310#1702#1705#1707#1711#,ARTS#SOCI#COMP#COMP#COMP#COMP#
9415,202102963,2,1,0,68.0,2021-01-01,2100#2000#,ENER#ECON#
9416,202102964,7,4,0,45.0,2021-01-01,2100#2000#,ENER#ECON#
9417,202102965,3,1,1,21.0,2021-01-01,1710#1712#1705#1708#,COMP#COMP#COMP#COMP#
9418,202102966,7,2,4,48.0,2021-01-01,1105#1103#1101#1109#1911#,AGRI#AGRI#AGRI#AGRI#EART#
9419,202102967,11,1,2,3.0,2021-01-01,1502#1501#,CENG#CENG#
9420,202102968,1,1,0,89.0,2021-01-01,1212#,ARTS#
9421,202102969,5,1,0,99.0,2021-01-01,1106#2701#1303#2916#,AGRI#MEDI#BIOC#NURS#
9422,202102970,2,1,0,28.0,2021-01-01,1203#3304#3310#,ARTS#SOCI#SOCI#
9423,202102971,4,2,1,43.0,2021-01-01,3317#,SOCI#
9424,202102972,1,1,0,8.0,2021-01-01,1300#2200#1600#3300#,BIOC#ENGI#CHEM#SOCI#
9425,202102973,10,3,0,38.0,2021-01-01,1104#1311#,AGRI#BIOC#
9426,202102974,6,3,0,36.0,2021-01-01,1705#1710#1711#,COMP#COMP#COMP#
9427,202102975,5,1,1,51.0,2021-01-01,2200#,ENGI#
9428,202102976,2,1,1,76.0,2021-01-01,1200#,ARTS#
9429,202102977,4,1,1,18.0,2021-01-01,1600#1303#,CHEM#BIOC#
9430,202102978,4,1,3,38.0,2021-01-01,3300#2200#2000#1400#,SOCI#ENGI#ECON#BUSI#
9431,202102979,5,2,0,156.0,2021-01-01,3600#2700#,HEAL#MEDI#
9432,202102980,4,1,1,27.0,2021-01-01,2215#,ENGI#
9433,202102981,2,1,4,58.0,2021-01-01,3300#1100#2000#1400#,SOCI#AGRI#ECON#BUSI#
9434,202102982,6,2,1,20.0,2021-01-01,1203#3310#,ARTS#SOCI#
9435,202102983,1,1,0,13.0,2021-01-01,3300#,SOCI#
9436,202102984,3,2,1,21.0,2021-01-01,1000#,MULT#
9437,202102985,5,3,1,60.0,2021-01-01,1000#,MULT#
9438,202102986,3,2,0,45.0,2021-01-01,1105#1103#,AGRI#AGRI#
9439,202102987,3,3,0,26.0,2021-01-01,1000#,MULT#
9440,202102988,4,1,1,193.0,2021-01-01,2200#2500#,ENGI#MATE#
9441,202102989,6,1,4,118.0,2021-01-01,2700#,MEDI#
9442,202102990,2,1,1,134.0,2021-01-01,1100#1300#,AGRI#BIOC#
9443,202102991,2,2,0,49.0,2021-01-01,2700#2800#,MEDI#NEUR#
9444,202102992,5,2,2,72.0,2021-01-01,2200#2500#,ENGI#MATE#
9445,202102993,4,1,2,141.0,2021-01-01,2200#2500#,ENGI#MATE#
9446,202102994,3,1,2,21.0,2021-01-01,2719#2718#2739#,MEDI#MEDI#MEDI#
9447,202102995,3,1,2,113.0,2021-01-01,2700#,MEDI#
9448,202102996,1,1,0,60.0,2021-01-01,2200#1100#,ENGI#AGRI#
9449,202102997,6,1,1,41.0,2021-01-01,2215#2205#2207#2213#1702#1706#,ENGI#ENGI#ENGI#ENGI#COMP#COMP#
9450,202102998,1,1,0,37.0,2021-01-01,3315#3312#2001#1705#,SOCI#SOCI#ECON#COMP#
9451,202102999,4,2,1,25.0,2021-01-01,1710#,COMP#
9452,202103000,2,1,0,19.0,2021-01-01,2746#2708#,MEDI#MEDI#
9453,202103001,16,3,5,12.0,2021-01-01,1702#1705#1706#1710#1712#2207#,COMP#COMP#COMP#COMP#COMP#ENGI#
9454,202103002,3,4,0,26.0,2021-01-01,2500#,MATE#
9455,202103003,8,3,3,18.0,2021-01-01,2700#,MEDI#
9456,202103004,4,1,1,17.0,2021-01-01,1702#2102#2105#2208#2606#,COMP#ENER#ENER#ENGI#MATH#
9457,202103005,1,1,0,31.0,2021-01-01,2200#,ENGI#
9458,202103006,5,3,0,43.0,2021-01-01,2701#2916#,MEDI#NURS#
9459,202103007,2,1,0,55.0,2021-01-01,1300#,BIOC#
9460,202103008,2,1,0,16.0,2021-01-01,1408#1705#2102#2105#2208#2606#,BUSI#COMP#ENER#ENER#ENGI#MATH#
9461,202103009,2,1,3,170.0,2021-01-01,2700#,MEDI#
9462,202103010,3,1,0,26.0,2021-01-01,2200#,ENGI#
9463,202103011,2,1,0,10.0,2021-01-01,1705#1706#1712#1802#2213#,COMP#COMP#COMP#DECI#ENGI#
9464,202103012,2,1,0,12.0,2021-01-01,1705#1706#1712#1802#2213#,COMP#COMP#COMP#DECI#ENGI#
9465,202103013,3,2,0,13.0,2021-01-01,1706#2208#,COMP#ENGI#
9466,202103014,2,1,0,16.0,2021-01-01,1706#2208#,COMP#ENGI#
9467,202103015,14,6,0,24.0,2021-01-01,1706#2201#2214#3304#,COMP#ENGI#ENGI#SOCI#
9468,202103016,2,2,0,29.0,2021-01-01,2201#2209#2210#3304#,ENGI#ENGI#ENGI#SOCI#
9469,202103017,3,1,0,22.0,2021-01-01,1706#2201#2214#3304#,COMP#ENGI#ENGI#SOCI#
9470,202103018,4,1,3,31.0,2021-01-01,1707#2208#3105#1702#1705#1706#,COMP#ENGI#PHYS#COMP#COMP#COMP#
9471,202103019,5,1,1,17.0,2021-01-01,1701#,COMP#
9472,202103020,6,3,0,23.0,2021-01-01,1702#1706#1802#2718#3306#,COMP#COMP#DECI#MEDI#SOCI#
9473,202103021,4,2,0,74.0,2021-01-01,1408#1702#1706#1802#2209#2606#,BUSI#COMP#COMP#DECI#ENGI#MATH#
9474,202103022,5,2,0,10.0,2021-01-01,1408#1702#1706#1802#2209#2606#,BUSI#COMP#COMP#DECI#ENGI#MATH#
9475,202103023,4,2,0,14.0,2021-01-01,1702#1706#1709#1802#2204#2214#,COMP#COMP#COMP#DECI#ENGI#ENGI#
9476,202103024,4,1,0,11.0,2021-01-01,1400#1700#,BUSI#COMP#
9477,202103025,3,1,1,21.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9478,202103026,4,3,0,34.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9479,202103027,2,1,0,23.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9480,202103028,2,1,0,18.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9481,202103029,2,1,0,21.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9482,202103030,8,2,0,28.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9483,202103031,2,1,0,28.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9484,202103032,2,1,0,5.0,2021-01-01,1702#1705#1706#2203#2205#2606#,COMP#COMP#COMP#ENGI#ENGI#MATH#
9485,202103033,2,1,0,42.0,2021-01-01,1403#1408#,BUSI#BUSI#
9486,202103034,5,1,0,13.0,2021-01-01,1702#1705#1706#1802#2606#,COMP#COMP#COMP#DECI#MATH#
9487,202103035,5,1,0,8.0,2021-01-01,1408#2105#2204#2213#2215#2719#3306#,BUSI#ENER#ENGI#ENGI#ENGI#MEDI#SOCI#
9488,202103036,3,1,1,8.0,2021-01-01,2102#2208#2606#,ENER#ENGI#MATH#
9489,202103037,6,2,0,130.0,2021-01-01,1605#,CHEM#
9490,202103038,4,2,0,19.0,2021-01-01,2731#,MEDI#
9491,202103039,1,1,0,49.0,2021-01-01,3309#1208#,SOCI#ARTS#
9492,202103040,3,1,1,25.0,2021-01-01,1706#,COMP#
9493,202103041,4,1,0,18.0,2021-01-01,2201#3105#1702#1705#1706#1708#1711#1712#,ENGI#PHYS#COMP#COMP#COMP#COMP#COMP#COMP#
9494,202103042,2,2,0,36.0,2021-01-01,2211#2508#,ENGI#MATE#
9495,202103043,2,1,0,13.0,2021-01-01,1708#1705#1710#1802#2208#,COMP#COMP#COMP#DECI#ENGI#
9496,202103044,3,1,1,22.0,2021-01-01,1712#2207#1702#2208#,COMP#ENGI#COMP#ENGI#
9497,202103045,2,1,0,49.0,2021-01-01,1706#,COMP#
9498,202103046,2,1,0,36.0,2021-01-01,1408#1702#1705#2102#2105#2208#3322#,BUSI#COMP#COMP#ENER#ENER#ENGI#SOCI#
9499,202103047,4,1,2,29.0,2021-01-01,1706#,COMP#
9500,202103048,2,1,0,31.0,2021-01-01,2300#,ENVI#
9501,202103049,5,1,3,32.0,2021-01-01,2808#2728#,NEUR#MEDI#
9502,202103050,4,1,1,31.0,2021-01-01,2504#3104#,MATE#PHYS#
9503,202103051,3,1,0,10.0,2021-01-01,1702#1706#2207#2208#,COMP#COMP#ENGI#ENGI#
9504,202103052,4,1,1,21.0,2021-01-01,2504#3104#,MATE#PHYS#
9505,202103053,5,1,0,26.0,2021-01-01,3100#,PHYS#
9506,202103054,2,1,1,104.0,2021-01-01,1408#,BUSI#
9507,202103055,4,1,0,24.0,2021-01-01,3304#1702#,SOCI#COMP#
9508,202103056,4,1,0,47.0,2021-01-01,2305#1502#2311#,ENVI#CENG#ENVI#
9509,202103057,3,1,0,45.0,2021-01-01,2305#1502#2311#,ENVI#CENG#ENVI#
9510,202103058,2,1,0,10.0,2021-01-01,1702#2202#2203#2207#2606#,COMP#ENGI#ENGI#ENGI#MATH#
9511,202103059,5,3,1,52.0,2021-01-01,1203#3310#,ARTS#SOCI#
9512,202103060,3,1,0,7.0,2021-01-01,1101#1201#1701#1802#2201#3304#,AGRI#ARTS#COMP#DECI#ENGI#SOCI#
9513,202103061,2,1,1,30.0,2021-01-01,1101#1201#1701#1802#2201#3304#,AGRI#ARTS#COMP#DECI#ENGI#SOCI#
9514,202103062,3,1,1,35.0,2021-01-01,2205#2213#,ENGI#ENGI#
9515,202103063,4,2,1,53.0,2021-01-01,2500#2211#,MATE#ENGI#
9516,202103064,6,2,0,15.0,2021-01-01,2500#2211#,MATE#ENGI#
9517,202103065,3,2,0,39.0,2021-01-01,2500#2211#,MATE#ENGI#
9518,202103066,1,1,0,26.0,2021-01-01,2503#2502#2501#2500#2507#2506#,MATE#MATE#MATE#MATE#MATE#MATE#
9519,202103067,6,3,0,67.0,2021-01-01,2723#2403#,MEDI#IMMU#
9520,202103068,5,2,0,9.0,2021-01-01,2208#,ENGI#
9521,202103069,2,2,0,16.0,2021-01-01,3004#3003#,PHAR#PHAR#
9522,202103070,3,1,0,25.0,2021-01-01,3004#3003#,PHAR#PHAR#
9523,202103071,4,1,1,72.0,2021-01-01,3004#3003#,PHAR#PHAR#
9524,202103072,3,1,0,16.0,2021-01-01,3004#3003#,PHAR#PHAR#
9525,202103073,2,2,0,22.0,2021-01-01,3004#3003#,PHAR#PHAR#
9526,202103074,3,2,0,29.0,2021-01-01,3004#3003#,PHAR#PHAR#
9527,202103075,7,1,2,8.0,2021-01-01,3004#3003#,PHAR#PHAR#
9528,202103076,6,2,1,20.0,2021-01-01,3004#3003#,PHAR#PHAR#
9529,202103077,2,1,0,59.0,2021-01-01,3004#3003#,PHAR#PHAR#
9530,202103078,3,2,0,15.0,2021-01-01,2200#,ENGI#
9531,202103079,8,7,0,28.0,2021-01-01,3004#3003#,PHAR#PHAR#
9532,202103080,2,1,0,12.0,2021-01-01,1710#1802#2718#3304#,COMP#DECI#MEDI#SOCI#
9533,202103081,2,1,0,6.0,2021-01-01,1702#1706#1710#1711#1802#2204#,COMP#COMP#COMP#COMP#DECI#ENGI#
9534,202103082,6,2,1,188.0,2021-01-01,1301#2301#1101#,BIOC#ENVI#AGRI#
9535,202103083,5,1,0,15.0,2021-01-01,1702#1706#1708#2207#2213#2606#2611#,COMP#COMP#COMP#ENGI#ENGI#MATH#MATH#
9536,202103084,3,1,0,12.0,2021-01-01,2720#,MEDI#
9537,202103085,3,2,0,16.0,2021-01-01,2200#,ENGI#
9538,202103086,1,1,0,57.0,2021-01-01,2700#,MEDI#
9539,202103087,2,1,0,29.0,2021-01-01,2200#,ENGI#
9540,202103088,3,2,0,28.0,2021-01-01,2200#,ENGI#
9541,202103089,2,2,0,13.0,2021-01-01,2203#2102#2210#2209#2208#,ENGI#ENER#ENGI#ENGI#ENGI#
9542,202103090,2,1,0,29.0,2021-01-01,1206#3322#2309#2308#,ARTS#SOCI#ENVI#ENVI#
9543,202103091,2,1,1,43.0,2021-01-01,1206#3322#2309#2308#,ARTS#SOCI#ENVI#ENVI#
9544,202103092,3,1,1,27.0,2021-01-01,2700#,MEDI#
9545,202103093,1,1,0,42.0,2021-01-01,1206#3322#2309#2308#,ARTS#SOCI#ENVI#ENVI#
9546,202103094,3,3,0,157.0,2021-01-01,2304#1606#2505#,ENVI#CHEM#MATE#
9547,202103095,3,1,2,42.0,2021-01-01,1710#1709#1705#1704#1405#1702#,COMP#COMP#COMP#COMP#BUSI#COMP#
9548,202103096,3,1,0,22.0,2021-01-01,1500#,CENG#
